"2024-02-26 00:00:00",51733.8,54920.0,50950.0,54525.4,5241.14,41637.37,50407.13,45755.09,73.47,1636.51,2148.61,2152.56
"2024-02-27 00:00:00",54525.4,57572.6,54478.8,57072.6,5285.87,41790.96,51044.08,45956.76,80.19,1703.91,2435.08,2209.06
"2024-02-28 00:00:00",57066.2,64015.8,56000.4,62487.8,10911.29,41996.89,51901.99,46283.94,84.46,2070.61,3063.76,2380.0
"2024-02-29 00:00:00",62489.8,63583.5,60108.8,61180.9,6805.48,42187.78,52604.68,46574.26,77.73,2211.11,3417.14,2587.43
"2024-03-01 00:00:00",61180.9,63150.0,60800.1,62434.3,3522.13,42389.24,53337.74,46895.94,79.01,2311.16,3755.06,2820.96
"2024-03-02 00:00:00",62434.3,62500.0,61663.3,62033.7,2212.56,42584.71,54024.68,47280.61,79.39,2255.86,3945.05,3045.77
"2024-03-03 00:00:00",62028.6,63255.0,61400.0,63178.2,1592.02,42789.62,54686.4,47687.62,80.17,2305.44,4140.25,3264.67
"2024-03-04 00:00:00",63178.3,68521.0,62262.0,68323.1,6106.31,43043.68,55614.78,48219.7,85.94,2697.45,4656.42,3543.02
"2024-03-05 00:00:00",68338.6,69218.0,59150.0,63802.3,10647.22,43250.23,56213.14,48645.62,71.32,3250.3,4647.13,3763.84
"2024-03-06 00:00:00",63805.2,67635.3,62876.6,66098.9,4896.52,43477.58,56920.74,49104.9,74.59,3467.1,4770.1,3965.09
"2024-03-07 00:00:00",66098.9,68050.0,65668.0,66936.5,3147.25,43711.01,57658.29,49588.67,76.76,3555.47,4878.9,4147.86
"2024-03-08 00:00:00",66936.7,70000.0,65200.0,68333.0,4438.3,43956.0,58489.94,50130.04,79.27,3825.73,5019.94,4322.27
"2024-03-09 00:00:00",68333.0,68657.4,68047.8,68459.1,965.0,44199.81,59305.08,50666.98,78.79,3793.54,5083.3,4474.48
"2024-03-10 00:00:00",68459.1,69981.0,68254.9,69040.1,2360.96,44446.98,60168.54,51214.79,79.07,3871.35,5121.35,4603.85
"2024-03-11 00:00:00",69040.1,72866.4,67187.3,72100.0,5547.02,44722.13,61160.03,51825.69,79.26,3993.43,5336.9,4750.46
